-0.866181	-0.538638	-0.694737	0.567512	-0.0782628	0.816327	-0.508959	0.29711	0.275018	-0.752724	-0.371554	-0.0963288	-0.130659	0.221846	-0.96291	0.316733	-0.535498	-0.930975	0.304791	-0.324979	-0.999191	-0.0676024	-0.895068	-0.913815	-0.730242	0.12624	0.0687886	-0.397371	-0.70103	-0.242278	0.316733	-0.414099	-0.464732	0.239564	-0.646205	-0.774083	0.409605	-0.814107	-0.993919	-0.437249	-0.57962	-0.966968	-0.795246	0.436924	-0.825713	-0.994484	-0.400968	-0.599447	-0.936162	-0.685268	0.450412	-0.803848	-0.994939	-0.0761897	-0.676132	-0.572142	-0.696796	0.451447	-0.795886	-0.994766	-0.217984	-0.672217	-0.670188	-0.779348	-0.773475	-0.797756	-0.788487	-0.891343	-0.775065	-0.677355	-0.764028	-0.899757	-0.788106	-0.672118	-0.906454	-0.880088	-0.686295	-0.735695	-0.90204	-0.917256	-0.877912	-0.739889	-0.859023	-0.781078	-0.696705	-0.639075	-0.868327	-0.707235	-0.670655	-0.661034	-0.866223	-0.955556	-0.935037	-0.847619	-0.816555	-0.695396	-0.702944	-0.83666	-0.973271	1
-0.495142	-0.10533	-0.0312067	-0.668937	-0.993959	0.306122	-0.0131182	-0.157417	0.299235	-0.579219	-0.0886338	-0.414391	-0.17389	0.384226	-0.964416	-0.00379263	-0.367398	-0.889948	0.868507	0.0670256	-0.998187	-0.55378	-0.409683	-0.396067	-0.847006	0.563136	0.554704	0.170119	-0.0900354	0.327592	-0.00379263	-0.614463	-0.671968	0.754317	-0.33979	-0.837462	-0.151313	-0.492399	-0.963631	-0.0816089	-0.110326	-0.977993	-0.836837	-0.148026	-0.4862	-0.964369	-0.0302225	-0.147977	-0.948967	-0.756049	-0.155074	-0.421455	-0.962881	0.170037	-0.355072	-0.571358	-0.799999	-0.172562	-0.393045	-0.958842	0.0125018	-0.390102	-0.658769	-0.759575	-0.763383	-0.785305	-0.761141	-0.892864	-0.765446	-0.679681	-0.635017	-0.904769	-0.82764	-0.678016	-0.895599	-0.893508	-0.65377	-0.729155	-0.903253	-0.920275	-0.869076	-0.748607	-0.838346	-0.818482	-0.631137	-0.620051	-0.839858	-0.657882	-0.669368	-0.684138	-0.864215	-0.925926	-0.928699	-0.820513	-0.813148	-0.67554	-0.702328	-0.839496	-0.976676	1
-0.490593	-0.103139	-0.0195017	-0.750218	-0.945965	0.326531	-0.00852093	-0.138861	0.317159	-0.579522	-0.0777447	-0.413234	-0.168089	0.393795	-0.963499	0.0508276	-0.352392	-0.892666	0.861499	0.0358779	-0.998191	-0.569136	-0.382608	-0.387107	-0.86395	0.625686	0.570114	0.260039	-0.0673358	0.374769	0.0508276	-0.53415	-0.68918	0.735948	-0.367599	-0.837033	-0.157564	-0.483969	-0.963217	-0.0655002	-0.0906617	-0.977707	-0.838858	-0.153651	-0.47765	-0.963946	-0.0137143	-0.127987	-0.948248	-0.749902	-0.15935	-0.413957	-0.962671	0.157095	-0.372582	-0.572019	-0.798074	-0.178235	-0.387715	-0.958584	-0.00971996	-0.415056	-0.661519	-0.778943	-0.76899	-0.784656	-0.794584	-0.886649	-0.774818	-0.689317	-0.746256	-0.89845	-0.819005	-0.653887	-0.904283	-0.90547	-0.661115	-0.707084	-0.905982	-0.914922	-0.891566	-0.725357	-0.859023	-0.827283	-0.661735	-0.641131	-0.870996	-0.694298	-0.658047	-0.689655	-0.859364	-0.911111	-0.935829	-0.838095	-0.828624	-0.730744	-0.709304	-0.843299	-0.978333	1
-0.593009	-0.0603492	-0.0723906	-0.198569	0.969395	0.918367	-0.117566	-0.556621	-0.0863443	-0.319451	-0.803392	-0.907267	-0.000728779	0.193161	-0.596513	0.0945176	-0.278902	-0.0190832	-0.120389	0.556289	0.961392	-0.242326	-0.615509	-0.611	0.165448	0.100839	0.24081	-0.352181	-0.414812	-0.134639	0.0945176	-0.886135	0.536904	-0.397022	0.781771	-0.688388	-0.461371	0.263425	0.53857	-0.557614	-0.50094	-0.989109	-0.835209	-0.460949	0.339708	0.531649	-0.448464	-0.434719	-0.967908	-0.78278	-0.443991	0.451648	0.518196	0.00212213	-0.364377	-0.571618	-0.750598	-0.412422	0.463362	0.494991	-0.0971798	-0.33506	-0.658357	-0.562541	-0.768074	-0.988767	-0.632117	-0.991847	-0.558762	-0.737166	-0.743953	-0.994372	-0.755598	-0.9	-0.579436	-0.871627	-0.874098	-0.836785	-0.875351	-0.992924	-0.376707	-0.948171	-0.485902	-0.159516	-0.710827	-1	-0.419039	-0.884284	-0.884215	-0.737241	-0.991009	-0.646561	-0.559913	-0.2337	-0.668181	-0.457342	-0.644066	-0.929209	-0.817885	1
-0.980792	-0.835756	-0.921823	0.785454	0.983906	0.816327	-0.834091	0.425074	0.11997	-0.896154	-0.596039	0.617694	0.160531	-0.168073	-0.372754	0.739018	-0.926463	-0.988651	-0.142978	-0.842213	-0.999885	0.720212	-0.988976	-0.997604	-0.663033	-0.226208	-0.719661	-0.721122	-0.991251	-0.821783	0.739018	0.422358	-0.393612	-0.034177	-0.924856	-0.408032	0.828766	-0.987819	-0.999694	-0.787069	-0.818088	-0.853936	-0.741804	0.827935	-0.972212	-0.999693	-0.734359	-0.783296	-0.588048	-0.667228	0.820577	-0.935625	-0.999676	-0.33836	-0.797068	-0.47545	-0.706354	0.797025	-0.935488	-0.999579	-0.542642	-0.793107	-0.529156	-0.556583	-0.769663	-0.988551	-0.646373	-0.990934	-0.549143	-0.722545	-0.753168	-0.993544	-0.780233	-0.899196	-0.611604	-0.900073	-0.854164	-0.83733	-0.873986	-0.992205	-0.376707	-0.950109	-0.424812	-0.180418	-0.731338	-0.995373	-0.381673	-0.881648	-0.875981	-0.716897	-0.989395	-0.631746	-0.591602	-0.219048	-0.660656	-0.461488	-0.647143	-0.931687	-0.817915	1
-0.975383	-0.823856	-0.906994	0.740606	0.916351	0.693878	-0.80812	0.585639	0.0513838	-0.913956	-0.191236	0.546764	0.102661	-0.0810156	-0.458129	0.763862	-0.921139	-0.989009	-0.151185	-0.826099	-0.999872	0.679637	-0.985578	-0.996243	-0.670469	-0.24139	-0.678996	-0.728112	-0.988071	-0.800986	0.763862	0.324888	-0.397635	-0.0291722	-0.924007	-0.464152	0.827184	-0.979968	-0.999588	-0.740486	-0.821555	-0.884441	-0.756795	0.828165	-0.970786	-0.999595	-0.685218	-0.796478	-0.692112	-0.68391	0.824322	-0.934132	-0.999593	-0.313966	-0.825709	-0.519288	-0.72673	0.805829	-0.924459	-0.999498	-0.513046	-0.822846	-0.595837	-0.542938	-0.770429	-0.983137	-0.658747	-0.992429	-0.572327	-0.715567	-0.695903	-0.994044	-0.806053	-0.891957	-0.613775	-0.906054	-0.872	-0.834332	-0.869133	-0.993352	-0.375904	-0.928796	-0.416353	-0.148515	-0.717216	-0.979434	-0.402135	-0.874221	-0.857198	-0.711034	-0.9897	-0.650794	-0.595563	-0.18022	-0.685361	-0.438577	-0.667658	-0.935131	-0.817458	1
-0.575486	-0.0665155	-0.0421036	-0.35753	0.968165	0.204082	-0.0980103	-0.485143	-0.0173053	-0.349028	-0.757678	-0.825237	0.0833195	0.16091	-0.913842	-0.458078	0.0691013	0.0883646	0.608395	0.616183	0.973158	-0.433785	-0.497339	-0.508917	0.229582	0.392898	0.43266	-0.0136155	-0.159971	0.142076	-0.458078	-0.682714	0.554562	0.13836	0.557326	-0.858619	-0.80738	0.484848	0.409817	-0.417024	-0.356141	-0.981396	-0.904808	-0.803964	0.57875	0.402164	-0.254695	-0.23386	-0.945391	-0.810696	-0.792171	0.691746	0.393924	0.163799	-0.221704	-0.561067	-0.777449	-0.789347	0.705963	0.37897	0.158709	-0.0956336	-0.623028	0.362154	0.0649149	-0.694604	0.823994	-0.732125	0.0102355	-0.0998505	-0.123252	-0.855829	0.0430476	-0.431099	0.826525	0.198395	-0.388066	-0.2297	0.208583	-0.80303	0.224096	-0.345604	0.384398	0.217822	-0.0245461	-0.786118	0.274021	-0.412554	-0.328445	0.0693103	-0.838899	0.739683	0.576946	0.340659	0.530456	0.11739	-0.00482101	-0.347511	-0.241814	1
-0.913904	-0.714758	-0.774148	0.387289	-0.996737	0.918367	-0.612897	0.605521	0.505522	-0.8346	-0.100818	0.157619	-0.414108	-0.191772	-0.996509	-0.0764724	-0.434245	-0.664051	0.314949	-0.530667	-0.99958	0.161075	-0.938813	-0.962787	-0.287731	0.141529	-0.159661	-0.413772	-0.856139	-0.393293	-0.0764724	0.0570309	-0.152065	0.193681	-0.826951	-0.932927	0.0392489	-0.677158	-0.9787	-0.752592	-0.862566	-0.962699	-0.925016	0.0722544	-0.672506	-0.980762	-0.682664	-0.842443	-0.912237	-0.812516	0.0940664	-0.643003	-0.982629	-0.26272	-0.837877	-0.565546	-0.779298	0.0896224	-0.640742	-0.981936	-0.414226	-0.822417	-0.667882	0.33828	0.0519263	-0.692249	0.839146	-0.743007	0.0376125	-0.101844	-0.168669	-0.855345	0.008	-0.436997	0.649694	0.0751276	-0.423213	-0.208447	0.241186	-0.797352	0.100402	-0.436667	0.308271	0.165017	-0.0410222	-0.835476	0.282028	-0.372305	-0.384794	0.0417241	-0.833991	0.250794	0.445831	0.29011	0.469686	0.150338	-0.0181557	-0.342649	-0.226906	1
-0.913378	-0.714943	-0.773318	0.381436	-0.999426	0.877551	-0.611612	0.606304	0.506768	-0.833979	-0.101591	0.15361	-0.418796	-0.197222	-0.996489	-0.0635432	-0.440264	-0.664516	0.314763	-0.531606	-0.999576	0.157802	-0.9382	-0.962486	-0.301898	0.147015	-0.15639	-0.408681	-0.854461	-0.389352	-0.0635432	0.0552962	-0.16258	0.193494	-0.826006	-0.932319	0.0484276	-0.67663	-0.979495	-0.757488	-0.864541	-0.963412	-0.924914	0.0815304	-0.671894	-0.981427	-0.685179	-0.842857	-0.912912	-0.808659	0.104518	-0.642851	-0.983142	-0.259909	-0.836265	-0.564733	-0.779143	0.0981369	-0.638318	-0.982355	-0.405684	-0.816871	-0.658654	0.353954	0.0702786	-0.70018	0.851251	-0.740626	-0.0376125	-0.0812427	-0.176896	-0.855854	0.0186667	-0.376676	0.724689	0.123997	-0.453639	-0.263215	0.148836	-0.795851	0.053012	-0.502059	0.402256	0.194719	0.0305985	-0.789203	0.331851	-0.368711	-0.337965	0.0134483	-0.834307	0.511111	0.441474	0.353846	0.523782	0.102553	-0.0280029	-0.349273	-0.232959	1
-0.987497	-0.873551	-0.928795	0.716568	0.511056	1	-0.871856	0.213404	-0.115613	-0.936582	-0.328348	0.216002	0.564064	0.400934	-0.154518	0.453482	-0.888406	-0.948276	-0.383878	-0.515551	-0.999658	0.440492	-0.993266	-0.99625	-0.0418645	-0.371537	-0.439698	-0.778825	-0.949108	-0.695471	0.453482	-0.170896	0.0284016	-0.205444	-0.73374	0.289905	0.773652	-0.996652	-0.999528	-0.219434	-0.309173	-0.908546	-0.302591	0.76847	-0.982658	-0.999514	-0.200064	-0.296795	-0.790669	-0.119592	0.747755	-0.947783	-0.99944	0.0362926	-0.408908	-0.551662	-0.207141	0.702882	-0.945048	-0.999069	-0.219382	-0.381037	-0.598386	-0.712809	-0.771401	-0.954771	-0.635076	-0.968996	-0.66235	-0.69696	-0.768636	-0.970674	-0.722582	-0.906702	-0.738109	-0.889861	-0.87541	-0.83406	-0.892031	-0.973408	-0.725301	-0.913538	-0.809211	-0.576458	-0.688635	-0.876093	-0.807829	-0.881409	-0.861058	-0.658966	-0.961327	-0.879365	-0.868093	-0.685714	-0.749397	-0.582806	-0.726536	-0.878835	-0.835162	1
-0.961418	-0.844786	-0.850935	0.148445	0.251105	0.938776	-0.751797	0.936822	0.377303	-0.909379	0.208677	0.0696086	0.18968	0.368615	-0.56682	0.575479	-0.810073	-0.952161	0.224687	-0.459921	-0.999398	0.0696484	-0.972309	-0.980473	-0.549695	0.108827	-0.0683805	-0.424232	-0.80146	-0.341623	0.575479	-0.0792482	-0.28862	0.163084	-0.728086	-0.3145	0.720911	-0.957369	-0.998914	-0.301882	-0.445812	-0.94715	-0.542472	0.729736	-0.94527	-0.999003	-0.31674	-0.512868	-0.910769	-0.476191	0.730749	-0.907705	-0.999027	-0.0116978	-0.597399	-0.568413	-0.551135	0.728707	-0.906263	-0.998887	-0.187618	-0.610022	-0.668143	-0.714219	-0.791884	-0.924537	-0.71362	-0.965589	-0.685041	-0.799634	-0.785091	-0.970028	-0.745947	-0.839946	-0.76041	-0.913931	-0.780984	-0.779019	-0.893396	-0.96999	-0.734137	-0.877694	-0.779135	-0.574257	-0.711836	-0.77635	-0.80605	-0.807619	-0.796218	-0.76	-0.950474	-0.849735	-0.860566	-0.682051	-0.752094	-0.658739	-0.668479	-0.899829	-0.835553	1
-0.980119	-0.901885	-0.893807	0.0269916	0.315764	0.959184	-0.830678	0.833945	0.39898	-0.940824	0.268584	0.195107	0.37161	0.378282	-0.435916	0.625318	-0.948737	-0.989644	0.0686566	-0.580427	-0.999539	0.217674	-0.986939	-0.992352	-0.826136	0.0413974	-0.216516	-0.495385	-0.877681	-0.461103	0.625318	0.0473478	-0.559848	0.0499513	-0.777839	-0.158641	0.763198	-0.968574	-0.999334	-0.255454	-0.394707	-0.905748	-0.433992	0.77151	-0.965297	-0.999405	-0.268116	-0.45413	-0.843472	-0.346075	0.768389	-0.928535	-0.999406	-0.00559377	-0.549188	-0.55869	-0.460803	0.760003	-0.927479	-0.999311	-0.228946	-0.583149	-0.671192	-0.683661	-0.798481	-0.922399	-0.7242	-0.966945	-0.644592	-0.707925	-0.74132	-0.966919	-0.854646	-0.812869	-0.845668	-0.957112	-0.796459	-0.785559	-0.965426	-0.972552	-0.691566	-0.854686	-0.769737	-0.556656	-0.694351	-0.788689	-0.77669	-0.803306	-0.80651	-0.666552	-0.950327	-0.904762	-0.869677	-0.684249	-0.694448	-0.670958	-0.711765	-0.90876	-0.833023	1
-0.927442	-0.760182	-0.780855	0.169243	0.698649	0.836735	-0.647399	0.714053	0.655536	-0.850445	-0.0882652	0.0618253	0.126194	0.263292	-0.745032	0.808033	-0.924071	-0.994919	0.359411	-0.494703	-0.999339	-0.0344465	-0.94392	-0.961407	-0.899417	0.327937	0.0358761	-0.201476	-0.735001	-0.189518	0.808033	0.0538926	-0.635358	0.257459	-0.740181	-0.43319	0.802615	-0.959613	-0.999262	-0.411604	-0.529194	-0.94977	-0.607488	0.809735	-0.948264	-0.999297	-0.396586	-0.558608	-0.907971	-0.525857	0.822114	-0.912836	-0.999359	-0.0756655	-0.629376	-0.569712	-0.603137	0.829241	-0.907463	-0.99934	-0.237145	-0.627068	-0.66945	-0.682145	-0.79835	-0.907512	-0.796198	-0.964146	-0.641139	-0.658083	-0.74132	-0.963204	-0.856931	-0.842359	-0.885929	-1	-0.784918	-0.798093	-1	-0.972632	-0.714859	-0.853233	-0.769737	-0.521452	-0.697714	-0.82365	-0.786477	-0.793244	-0.814743	-0.668621	-0.946006	-0.89418	-0.892256	-0.67326	-0.723697	-0.66703	-0.691661	-0.899923	-0.835795	1
